G	ifd_prop	time_to_IFD	sd_intake	
5530	0.99604	10.0007	0.000334362	
5540	0.99664	10.0007	0.000329361	
5550	0.99678	9.9907	0.000344735	
5560	0.99584	10.0007	0.000394159	
5570	0.99564	10.0006	0.000372619	
5580	0.99614	10.0007	0.000367446	
5590	0.9957	10.0008	0.000421585	
5600	0.99688	10.0013	0.000336085	
5610	0.99752	9.74064	0.000298226	
5620	0.99692	10.0008	0.000358544	
5630	0.99454	10.0011	0.000415616	
5640	0.99582	10.0012	0.000381781	
5650	0.996	10.0007	0.000386642	
5660	0.99492	10.0008	0.000454749	
5670	0.99532	10.0008	0.000401838	
5680	0.99466	10.0007	0.000424436	
5690	0.9948	10.0007	0.000434633	
5700	0.9947	10.0007	0.000417929	
5710	0.99528	10.0009	0.000347166	
5720	0.99536	10.0004	0.000414987	
5730	0.99568	10.0007	0.000437543	
5740	0.99462	10.0007	0.000399109	
5750	0.99682	10.0007	0.000302388	
5760	0.99582	10.0006	0.000357301	
5770	0.9957	10.0005	0.000368724	
5780	0.99576	10.001	0.000390048	
5790	0.99606	10.0011	0.000379453	
5800	0.99566	10.0008	0.000369493	
5810	0.99622	10.0004	0.00035179	
5820	0.9972	9.92091	0.000315553	
5830	0.99666	10.0004	0.000343127	
5840	0.99534	10.0007	0.000376838	
5850	0.9955	10.001	0.000367189	
5860	0.99776	10.0011	0.000271539	
5870	0.99592	10.0009	0.000335902	
5880	0.99514	10.0007	0.000419868	
5890	0.9958	10.0009	0.000393517	
5900	0.99498	9.89123	0.0004033	
5910	0.9944	10.0007	0.000391868	
5920	0.99514	10.0013	0.000408845	
5930	0.99486	10.0009	0.000409343	
5940	0.99612	10.0014	0.000335865	
5950	0.99572	10.0005	0.000371267	
5960	0.9936	10.0007	0.00044186	
5970	0.99566	9.94158	0.000331092	
5980	0.99612	10.0014	0.000358374	
5990	0.99454	9.93102	0.00039117	
6000	0.99678	10.0008	0.000278952	
6010	0.99548	10.0007	0.000375634	
6020	0.99582	9.91093	0.000336882	
6030	0.99656	10.0007	0.00031985	
6040	0.99524	10.0008	0.000401823	
6050	0.99636	9.86053	0.000321401	
6060	0.99584	10.0006	0.000378171	
6070	0.99526	10.0009	0.000471997	
6080	0.99376	10.0005	0.000459346	
6090	0.99502	10.0005	0.000429596	
6100	0.9958	9.86074	0.000383858	
6110	0.99508	9.93072	0.000398359	
6120	0.99458	10.0007	0.000409496	
6130	0.9947	10.0007	0.000473298	
6140	0.99484	10.0006	0.000432118	
6150	0.99472	10.0005	0.000410519	
6160	0.99604	10.0007	0.000392989	
6170	0.99404	10.0009	0.000443384	
6180	0.99416	10.0005	0.000449425	
6190	0.99388	10.0004	0.000452174	
6200	0.9953	10.0005	0.000369456	
6210	0.99376	10.0006	0.000405893	
6220	0.99328	10.0006	0.000480751	
6230	0.99482	10.001	0.000464519	
6240	0.99416	10.001	0.000377045	
6250	0.99466	10.0006	0.000383059	
6260	0.993	10.0009	0.00043611	
6270	0.99326	10.0007	0.000441378	
6280	0.9923	10.0011	0.000513657	
6290	0.99406	10.0015	0.000447913	
6300	0.99118	10.0004	0.000541161	
6310	0.99272	10.0005	0.000494653	
6320	0.99126	10.001	0.000481555	
6330	0.9908	10.0013	0.000555477	
6340	0.99244	10.0011	0.000484414	
6350	0.99154	10.0005	0.000547993	
6360	0.99226	10.0009	0.000463728	
6370	0.99264	10.0006	0.000511363	
6380	0.9918	10.0013	0.000497178	
6390	0.99036	10.0006	0.000527296	
6400	0.99248	10.0008	0.000479548	
6410	0.9936	10.0005	0.000398891	
6420	0.99168	10.0005	0.000494654	
6430	0.9933	10.001	0.000445815	
6440	0.99208	10.001	0.000455047	
6450	0.9913	10.001	0.00051018	
6460	0.99142	10.0008	0.000527693	
6470	0.9908	10.0006	0.000525595	
6480	0.9921	9.95084	0.000508112	
6490	0.99282	10.0004	0.000521708	
6500	0.9934	10.0008	0.00041331	
6510	0.99066	10.001	0.000593192	
6520	0.99188	10.001	0.000527249	
6530	0.9902	10.0006	0.000528718	
6540	0.99236	10.0009	0.00053335	
6550	0.99156	10.0009	0.000508585	
6560	0.98992	10.0008	0.000557064	
6570	0.9902	10.0011	0.000593469	
6580	0.98762	10.0009	0.000642844	
6590	0.9866	10.0008	0.000650242	
6600	0.98842	10.0006	0.000619889	
6610	0.99002	10.0012	0.000616683	
6620	0.9881	10.0014	0.000646713	
6630	0.98624	10.0008	0.000759464	
6640	0.9871	10.0009	0.000654209	
6650	0.9902	10.0007	0.00053966	
6660	0.9846	10.0013	0.000695415	
6670	0.98834	10.0012	0.000600268	
6680	0.98714	10.0007	0.000636403	
6690	0.9879	10.0012	0.000597515	
6700	0.98862	10.0009	0.000562312	
6710	0.98804	10.001	0.000557847	
6720	0.98866	10.0014	0.000557141	
6730	0.98908	10.0012	0.000588804	
6740	0.98854	10.0015	0.000624109	
6750	0.98714	10.0009	0.000686376	
6760	0.98782	10.0011	0.000705735	
6770	0.98902	10.0007	0.000565231	
6780	0.9859	10.0009	0.000588578	
6790	0.9876	10.0009	0.000635704	
6800	0.98888	10.001	0.000658179	
6810	0.9891	10.0006	0.000565772	
6820	0.98608	10.0013	0.000643067	
6830	0.98848	10.001	0.000664127	
6840	0.9871	10.0006	0.000652219	
6850	0.9842	10.0004	0.000708353	
6860	0.98614	10.0005	0.00063288	
6870	0.9852	10.0007	0.000663027	
6880	0.98956	10.0004	0.000650942	
6890	0.98832	10.001	0.000626899	
6900	0.98612	10.0006	0.000677442	
6910	0.98758	10.0011	0.000586637	
6920	0.98388	10.0007	0.000705438	
6930	0.98498	10.0005	0.000717784	
6940	0.98396	10.0008	0.000679699	
6950	0.98952	10.0007	0.00058549	
6960	0.9894	10.0008	0.000583913	
6970	0.9829	10.0008	0.000743715	
6980	0.98488	10.0009	0.00063587	
6990	0.9879	10.0008	0.00063207	
