G	ifd_prop	time_to_IFD	sd_intake	
5340	0.99368	10.0006	0.000437027	
5350	0.99388	10.0006	0.000439326	
5360	0.99378	10.0003	0.0004262	
5370	0.9923	10.0007	0.000456171	
5380	0.99346	10.0007	0.000421477	
5390	0.99282	10.0008	0.000463203	
5400	0.99358	10.0006	0.000376677	
5410	0.99276	10.0005	0.000475674	
5420	0.99488	10.0008	0.000475803	
5430	0.99358	10.0011	0.000438807	
5440	0.9935	10.0008	0.000453911	
5450	0.99308	10.0006	0.0005065	
5460	0.99224	10.0005	0.000489287	
5470	0.9926	10.0003	0.000509379	
5480	0.99368	10.0005	0.000483735	
5490	0.99194	10.0008	0.000456679	
5500	0.99258	10.0009	0.000479013	
5510	0.99098	10.0005	0.000477558	
5520	0.99298	10.0004	0.000439932	
5530	0.99176	10.0003	0.000496534	
5540	0.99292	10.0007	0.000477183	
5550	0.99314	10.0004	0.000459288	
5560	0.99158	10.0008	0.00041858	
5570	0.99234	10.0007	0.000491536	
5580	0.9909	10.0005	0.00051971	
5590	0.98952	10.0005	0.000563836	
5600	0.99076	10.0005	0.000519862	
5610	0.98842	10.0003	0.000580295	
5620	0.99108	10.0004	0.000554495	
5630	0.99166	10.0008	0.000585375	
5640	0.98902	10.0007	0.000544494	
5650	0.99044	10.0006	0.000508849	
5660	0.99236	10.0005	0.00049537	
5670	0.9933	10.0006	0.000449274	
5680	0.98638	10.0005	0.000662221	
5690	0.99034	10.0009	0.000545348	
5700	0.98782	10.0004	0.000608338	
5710	0.99114	10.0003	0.000562951	
5720	0.98916	10.0008	0.000543018	
5730	0.98824	10.0004	0.000597063	
5740	0.98668	10.0004	0.00065756	
5750	0.98872	10.0006	0.00057527	
5760	0.98764	10.0005	0.000688588	
5770	0.9874	10.0003	0.000654543	
5780	0.98898	10.0006	0.000555001	
5790	0.98938	10.0009	0.000535139	
5800	0.99122	10.0006	0.000490924	
5810	0.98618	10.0007	0.000694609	
5820	0.98932	10.0007	0.00059964	
5830	0.98654	10.0008	0.000614519	
5840	0.9869	10.0005	0.000638302	
5850	0.98984	10.0005	0.000606606	
5860	0.98998	10.0006	0.000560063	
5870	0.99076	10.0005	0.000589184	
5880	0.99038	10.0007	0.000538099	
5890	0.99096	10.0005	0.000569511	
5900	0.98976	10.0004	0.000643453	
5910	0.98764	10.0005	0.000620369	
5920	0.9911	10.0006	0.000525086	
5930	0.9901	10.0013	0.000600673	
5940	0.9874	10.0005	0.000644405	
5950	0.99118	10.0006	0.000487466	
5960	0.9923	10.0007	0.000520331	
5970	0.98858	10.0005	0.000606382	
5980	0.99074	10.0008	0.000548724	
5990	0.98954	10.0005	0.000588107	
6000	0.98672	10.0006	0.000638314	
6010	0.9865	10.001	0.000680134	
6020	0.98984	10.0008	0.000604955	
6030	0.98524	10.0006	0.000682836	
6040	0.98588	10.0008	0.000730459	
6050	0.98028	10.0005	0.000798442	
6060	0.98974	10.0005	0.00060758	
6070	0.9881	10.0007	0.000562325	
6080	0.98464	10.0005	0.000687932	
6090	0.98736	10.0004	0.000586665	
6100	0.98426	10.0005	0.000651652	
6110	0.98546	10.0009	0.00067359	
6120	0.98846	10.0006	0.000622028	
6130	0.98912	10.0005	0.000550484	
6140	0.98772	10.0009	0.000634374	
6150	0.9837	10.0011	0.000760294	
6160	0.98362	10.0004	0.00068925	
6170	0.98976	10.0006	0.000577572	
6180	0.98924	10.0007	0.000573317	
6190	0.9878	10.0005	0.00063518	
6200	0.98822	10.0005	0.000624272	
6210	0.9881	10.0005	0.000594416	
6220	0.98694	10.0005	0.000649612	
6230	0.9886	10.0008	0.00064611	
6240	0.98314	10.0002	0.000715038	
6250	0.98552	10.0008	0.000649781	
6260	0.98534	10.0006	0.000660159	
6270	0.98396	10.0006	0.000678645	
6280	0.98594	10.0007	0.000615205	
6290	0.98366	10.0006	0.000665597	
6300	0.98406	10.0005	0.000699886	
6310	0.9832	10.0006	0.000754139	
6320	0.9875	10.0003	0.000549372	
6330	0.9867	10.0007	0.000685219	
6340	0.98362	10.0004	0.00068134	
6350	0.9827	10.0005	0.000683325	
6360	0.98404	10.001	0.000753567	
6370	0.98398	10.0008	0.000673902	
6380	0.9799	10.0004	0.000761855	
6390	0.9838	10.0007	0.000584059	
6400	0.98538	10.0005	0.000658115	
6410	0.98382	10.0011	0.000718109	
6420	0.98214	10.0005	0.000818586	
6430	0.98672	10.0003	0.000642033	
6440	0.98424	10.0004	0.000648674	
6450	0.98524	10.0004	0.000708185	
6460	0.98226	10.0005	0.000719042	
6470	0.98446	10.0003	0.000766896	
6480	0.9811	10.0004	0.000788319	
6490	0.97914	10.0003	0.000788633	
6500	0.97838	10.0006	0.000893851	
6510	0.97786	10.0007	0.000795208	
6520	0.9822	10.0005	0.000737077	
6530	0.98576	10.0005	0.000603756	
6540	0.98136	10.0008	0.000745326	
6550	0.98076	10.0005	0.000771802	
6560	0.98876	10.0004	0.000658237	
6570	0.9839	10.0006	0.000735898	
6580	0.9819	10.0005	0.000775787	
6590	0.98304	10.0006	0.000780722	
6600	0.9803	10.0005	0.000798808	
6610	0.98508	10.0007	0.000703501	
6620	0.98532	10.0004	0.00068908	
6630	0.9819	10.0005	0.000714829	
6640	0.97728	10.0003	0.000887308	
6650	0.98004	10.0005	0.000836694	
6660	0.9759	10.0004	0.000854521	
6670	0.97676	10.0004	0.00089305	
6680	0.97238	10.0007	0.000953331	
6690	0.97368	10.0005	0.000928121	
6700	0.97578	10.0005	0.000932109	
6710	0.9732	10.0006	0.000943622	
6720	0.97344	10.0006	0.000962522	
6730	0.96812	10.0005	0.00102186	
6740	0.97714	10.0004	0.000882218	
6750	0.9824	10.0005	0.000821553	
6760	0.9812	10.0004	0.000731109	
6770	0.9721	10.0006	0.000874944	
6780	0.9736	10.0005	0.000931356	
6790	0.97598	10.0008	0.00089514	
6800	0.9787	10.0006	0.000825961	
6810	0.97508	10.0005	0.000926233	
6820	0.97508	10.0007	0.000828413	
6830	0.98154	10.0004	0.00080367	
6840	0.96982	10.0005	0.000977995	
6850	0.97326	10.0002	0.000894698	
6860	0.97364	10.0003	0.000952569	
6870	0.96934	10.0007	0.00106038	
6880	0.96988	10.0006	0.00104983	
6890	0.9697	10.0003	0.00105867	
6900	0.96886	10.0006	0.00109639	
6910	0.96948	10.0008	0.0010116	
6920	0.97338	10.0004	0.000974951	
6930	0.97748	10.0004	0.000922241	
6940	0.96564	10.0007	0.00113153	
6950	0.9689	10.0005	0.000973754	
6960	0.97878	10.0006	0.000815979	
6970	0.97964	10.0006	0.000855906	
6980	0.9784	10.0003	0.000883418	
